id,client_id,variation
33171,7357494,Control
33172,1425817,Test
33173,7808408,Test
33174,3350279,Control
33175,8265047,Test
33176,5812778,Test
33177,4284652,Control
33178,7889820,Control
33179,534878,Control
33180,1676632,Test
33181,5346197,Test
33182,722818,Control
33183,6806451,Test
33184,3617870,Control
33185,7107324,Test
33186,4877023,Test
33187,6343369,Test
33188,8943265,Test
33189,1449791,Control
33190,7789006,Test
33191,4389678,Test
33192,9303416,Test
33193,986308,Control
33194,7672522,Test
33195,9172549,Control
33196,9318961,Test
33197,7575224,Test
33198,7106061,Test
33199,368713,Control
33200,5763507,Control
33201,3685946,Test
33202,2769229,Test
33203,8090826,Test
33204,2619000,Control
33205,2586741,Control
33206,7423161,Control
33207,6918429,Test
33208,8878848,Control
33209,251414,Test
33210,4615484,Test
33211,8716301,Control
33212,2348609,Test
33213,6034128,Test
33214,2059782,Test
33215,6932709,Test
33216,1413426,Control
33217,2201280,Test
33218,870732,Control
33219,38930,Control
33220,6029243,Control
33221,3414716,Control
33222,5118250,Test
33223,7896358,Control
33224,9409795,Test
33225,844159,Test
33226,4609253,Test
33227,1474348,Test
33228,2746652,Control
33229,5789058,Control
33230,4304356,Control
33231,860470,Control
33232,9423424,Test
33233,1996537,Test
33234,6452935,Control
33235,2388335,Test
33236,371059,Control
33237,1695328,Control
33238,3834620,Control
33239,8248088,Test
33240,452359,Test
33241,6092269,Control
33242,3412220,Test
33243,8189712,Test
33244,6850642,Test
33245,3917668,Control
33246,8287001,Control
33247,8376794,Control
33248,9201597,Control
33249,5142178,Control
33250,9632599,Control
33251,7362853,Test
33252,6005174,Test
33253,3319823,Test
33254,6208954,Control
33255,5729668,Control
33256,5409306,Test
33257,1305348,Control
33258,1678234,Control
33259,101818,Control
33260,9327274,Control
33261,6732209,Control
33262,4835466,Control
33263,2323407,Test
33264,6233433,Control
33265,4406929,Test
33266,560675,Test
33267,9009821,Control
33268,2155770,Test
33269,2005396,Test
33270,994588,Control
33271,8538985,Test
33272,2323288,Control
33273,4706016,Test
33274,4974827,Control
33275,2414527,Control
33276,7138873,Test
33277,9562144,Test
33278,4921301,Control
33279,5538449,Control
33280,1941452,Test
33281,4077074,Test
33282,6273424,Control
33283,792110,Test
33284,5456198,Test
33285,9967298,Test
33286,9529648,Control
33287,1438671,Control
33288,7720091,Test
33289,5832104,Test
33290,789006,Control
33291,1446369,Test
33292,8512525,Control
33293,4302365,Test
33294,3003396,Control
33295,2212960,Test
33296,1304604,Control
33297,1590472,Test
33298,2163974,Control
33299,8108600,Test
33300,9382169,Control
33301,165428,Control
33302,8126320,Test
33303,9507421,Control
33304,7494866,Test
33305,3294033,Control
33306,1281085,Control
33307,5043861,Test
33308,1708943,Test
33309,8544434,Test
33310,8103911,Test
33311,7368169,Test
33312,3457070,Control
33313,6657052,Test
33314,1447028,Control
33315,2095719,Control
33316,3417376,Control
33317,268386,Control
33318,3151112,Test
33319,2985225,Control
33320,4873663,Control
33321,804701,Control
33322,9831016,Test
33323,8087706,Test
33324,7714175,Test
33325,7588432,Test
33326,9936641,Test
33327,9734894,Test
33328,2575201,Test
33329,7402411,Test
33330,6325742,Control
33331,1021986,Control
33332,6885720,Control
33333,550126,Test
33334,1262018,Test
33335,5139516,Control
33336,2113414,Test
33337,1938691,Test
33338,6958779,Control
33339,5761292,Test
33340,4767340,Control
33341,7902372,Test
33342,4939160,Control
33343,9972992,Test
33344,9172762,Test
33345,183713,Control
33346,2268691,Control
33347,370773,Test
33348,875920,Test
33349,1983489,Test
33350,6786310,Control
33351,7160104,Control
33352,6584878,Test
33353,8114658,Test
33354,3483869,Test
33355,3008036,Control
33356,6627355,Control
33357,8222418,Control
33358,702591,Control
33359,8262787,Test
33360,7009243,Test
33361,2585001,Test
33362,5608291,Test
33363,5096138,Control
33364,9845351,Test
33365,9487623,Test
33366,3912962,Control
33367,9535364,Test
33368,9866234,Test
33369,3332324,Test
33370,425546,Test
33371,1595313,Test
33372,9416653,Control
33373,3650057,Test
33374,5773904,Test
33375,6484516,Control
33376,4871136,Test
33377,1439522,Test
33378,986196,Test
33379,4622355,Test
33380,2483117,Test
33381,9016104,Control
33382,2334903,Test
33383,7642295,Control
33384,9046161,Control
33385,2203738,Control
33386,2217121,Test
33387,1423182,Test
33388,8916496,Control
33389,8340850,Test
33390,7821759,Test
33391,7623375,Test
33392,1534361,Test
33393,1795648,Test
33394,6747770,Control
33395,5650439,Control
33396,8817189,Test
33397,2757019,Control
33398,5503800,Control
33399,5925382,Test
33400,928927,Control
33401,17036,Control
33402,4784980,Control
33403,3944187,Control
33404,1550916,Control
33405,9164734,Test
33406,7726256,Test
33407,6081679,Test
33408,4245868,Test
33409,1396504,Test
33410,1058914,Test
33411,7361907,Test
33412,6634478,Test
33413,271343,Test
33414,9621207,Control
33415,5756901,Test
33416,4094154,Control
33417,3808634,Test
33418,3682788,Control
33419,127396,Test
33420,4284267,Control
33421,8294857,Control
33422,7111361,Test
33423,2962496,Control
33424,9489902,Control
33425,5329087,Control
33426,3120243,Control
33427,8387524,Test
33428,5446017,Test
33429,7563473,Control
33430,4795946,Control
33431,6666050,Control
33432,8171174,Test
33433,5267769,Control
33434,8890113,Control
33435,7483802,Control
33436,9361381,Test
33437,3738467,Test
33438,1545221,Test
33439,6025724,Control
33440,6307628,Test
33441,3176993,Control
33442,6390205,Control
33443,6826141,Test
33444,5731876,Control
33445,352491,Control
33446,3120254,Control
33447,421287,Control
33448,5222244,Test
33449,5418650,Test
33450,6238948,Test
33451,8022458,Control
33452,7398490,Control
33453,9994115,Test
33454,306459,Test
33455,715086,Test
33456,4850031,Test
33457,1399639,Test
33458,7236664,Test
33459,4659529,Control
33460,9708694,Test
33461,5594240,Control
33462,9316615,Control
33463,2543327,Test
33464,3033091,Control
33465,2079408,Test
33466,79229,Control
33467,8970337,Control
33468,1342582,Control
33469,3260937,Control
33470,7051893,Control
33471,3875205,Test
33472,2817393,Control
33473,7094560,Test
33474,4123651,Control
33475,9497044,Test
33476,9115808,Test
33477,1771550,Control
33478,6496059,Control
33479,1358400,Test
33480,5265484,Test
33481,2710593,Test
33482,5795976,Test
33483,699117,Control
33484,9059099,Test
33485,1375262,Test
33486,2106390,Test
33487,2797503,Control
33488,1135485,Test
33489,7603857,Control
33490,5881256,Test
33491,4837555,Test
33492,9796176,Control
33493,8822346,Test
33494,7606728,Control
33495,1613610,Test
33496,4876410,Test
33497,7038653,Control
33498,1214668,Test
33499,6406779,Test
33500,8083850,Control
33501,1045441,Test
33502,2011854,Control
33503,9691201,Test
33504,3265028,Test
33505,9139141,Control
33506,887021,Test
33507,3660939,Control
33508,7879942,Control
33509,9088169,Control
33510,7737525,Test
33511,436146,Test
33512,3257381,Test
33513,2885193,Test
33514,8310031,Test
33515,7494242,Test
33516,9651415,Test
33517,1911871,Test
33518,1896533,Control
33519,5263052,Control
33520,5574111,Control
33521,1195067,Test
33522,2925307,Control
33523,2949523,Control
33524,7770368,Test
33525,4085238,Control
33526,8932242,Control
33527,7368412,Control
33528,2790345,Control
33529,8797780,Control
33530,7383842,Test
33531,725895,Control
33532,6488364,Test
33533,4522785,Test
33534,9191937,Control
33535,126853,Test
33536,4855400,Test
33537,3743,Control
33538,2116239,Test
33539,904664,Test
33540,3679449,Test
33541,5001615,Test
33542,4647478,Control
33543,9417559,Test
33544,2592885,Test
33545,6589685,Test
33546,2138403,Test
33547,6330539,Control
33548,6167643,Test
33549,7649002,Test
33550,2052761,Control
33551,6124908,Control
33552,5578521,Test
33553,4944107,Test
33554,3438672,Test
33555,4742781,Control
33556,819770,Test
33557,8413954,Control
33558,5401561,Control
33559,1115913,Test
33560,2579174,Test
33561,1198214,Test
33562,5446896,Test
33563,5616882,Test
33564,5546276,Control
33565,7374814,Test
33566,9887022,Test
33567,9402618,Test
33568,9313825,Control
33569,8438441,Control
33570,1160897,Test
33571,6704467,Test
33572,311471,Control
33573,4734679,Control
33574,4016595,Control
33575,5770623,Test
33576,829637,Control
33577,4559617,Control
33578,9144198,Control
33579,5901024,Test
33580,6140290,Control
33581,9356541,Control
33582,8084953,Test
33583,2272896,Test
33584,5115704,Control
33585,1506608,Test
33586,28371,Test
33587,5864436,Test
33588,670774,Control
33589,3903837,Test
33590,8204676,Control
33591,9480602,Test
33592,9594106,Control
33593,1555759,Control
33594,7049416,Test
33595,1170899,Test
33596,9216606,Control
33597,9396886,Control
33598,7657953,Control
33599,5545127,Test
33600,5448013,Test
33601,8180878,Control
33602,8923342,Test
33603,8534176,Test
33604,1026701,Test
33605,2584734,Control
33606,9643987,Test
33607,8378262,Control
33608,2562836,Test
33609,5686484,Test
33610,3699907,Test
33611,3832110,Control
33612,6495151,Test
33613,7794321,Test
33614,4643285,Test
33615,5474787,Control
33616,4490726,Test
33617,4218167,Test
33618,5828745,Control
33619,3782540,Test
33620,7998129,Test
33621,6157587,Control
33622,2066822,Test
33623,6507094,Test
33624,3088189,Control
33625,2852158,Test
33626,4921506,Test
33627,351479,Test
33628,5627816,Control
33629,74169,Control
33630,866794,Test
33631,3143881,Control
33632,5090620,Control
33633,6027818,Test
33634,3072276,Test
33635,5884318,Test
33636,2435547,Test
33637,8536644,Control
33638,7295110,Control
33639,8625604,Test
33640,5348730,Control
33641,4563042,Control
33642,8499181,Test
33643,3239760,Test
33644,5832682,Test
33645,9436768,Control
33646,1221736,Control
33647,6206135,Control
33648,7838259,Control
33649,3343352,Control
33650,354699,Control
33651,857272,Control
33652,6602327,Control
33653,8280528,Test
33654,5364830,Test
33655,7163025,Test
33656,1229841,Test
33657,6843914,Test
33658,1768907,Control
33659,1869478,Control
33660,1200760,Control
33661,3303323,Control
33662,4593779,Test
33663,4417464,Test
33664,2920915,Control
33665,6817705,Test
33666,3845120,Control
33667,1328700,Control
33668,741912,Test
33669,2606880,Test
33670,789856,Test
33671,8403024,Test
33672,4638554,Test
33673,791883,Test
33674,2416203,Test
33675,5016037,Control
33676,4479297,Test
33677,8261410,Test
33678,4043355,Control
33679,5224734,Test
33680,957541,Test
33681,2217126,Control
33682,3222316,Control
33683,8898175,Control
33684,1498252,Test
33685,6640268,Control
33686,5109271,Control
33687,4605001,Test
33688,6759025,Control
33689,6097580,Test
33690,8642464,Test
33691,367642,Control
33692,9968024,Control
33693,1454674,Control
33694,4955646,Control
33695,4102668,Test
33696,5073169,Control
33697,7428411,Test
33698,3866816,Test
33699,3672044,Test
33700,1964381,Control
33701,4633166,Control
33702,7197684,Control
33703,5122706,Control
33704,3682990,Control
33705,2055802,Test
33706,8387642,Control
33707,4680935,Control
33708,4679194,Control
33709,9198537,Test
33710,8104971,Test
33711,2747345,Test
33712,5950365,Control
33713,8596298,Test
33714,2735984,Control
33715,5677735,Control
33716,8219853,Control
33717,5999097,Test
33718,8832215,Test
33719,4618075,Test
33720,6613758,Test
33721,5471159,Test
33722,5620645,Test
33723,4631863,Test
33724,487726,Control
33725,1910622,Test
33726,1607409,Test
33727,6578081,Control
33728,8534599,Test
33729,1240365,Control
33730,1667324,Control
33731,2432176,Test
33732,4183213,Control
33733,1832948,Test
33734,5673171,Test
33735,175752,Test
33736,8139936,Test
33737,8622625,Test
33738,4891184,Test
33739,9919053,Test
33740,2339126,Control
33741,7066428,Control
33742,7738708,Test
33743,3891789,Control
33744,2346012,Control
33745,4952395,Test
33746,1032410,Test
33747,8313638,Test
33748,7454759,Test
33749,3542101,Control
33750,2876251,Control
33751,4312267,Control
33752,516417,Test
33753,9419222,Test
33754,1230484,Control
33755,6437297,Test
33756,4796449,Test
33757,4140751,Test
33758,7276372,Test
33759,2663355,Test
33760,1332399,Test
33761,353828,Test
33762,8565287,Control
33763,2636116,Test
33764,3329557,Test
33765,8544599,Control
33766,870195,Test
33767,3860550,Test
33768,6266738,Test
33769,4933181,Test
33770,2878171,Test
33771,652523,Control
33772,5541027,Test
33773,2907522,Test
33774,9587814,Control
33775,323753,Test
33776,9247401,Control
33777,9660731,Control
33778,4927505,Control
33779,3320860,Test
33780,3544620,Control
33781,2978653,Control
33782,1525205,Test
33783,9791537,Control
33784,954023,Control
33785,9099131,Test
33786,7670796,Control
33787,7016459,Control
33788,7121456,Test
33789,9297832,Control
33790,4400466,Control
33791,8221193,Test
33792,2243361,Control
33793,6734943,Test
33794,2054834,Test
33795,5640300,Control
33796,4986151,Control
33797,8968672,Test
33798,5645261,Test
33799,3106914,Control
33800,7026959,Test
33801,3209152,Control
33802,8380519,Control
33803,8893835,Control
33804,3648568,Control
33805,862722,Test
33806,1979389,Control
33807,1096215,Test
33808,558676,Test
33809,2050426,Control
33810,652877,Control
33811,6209448,Control
33812,5262815,Control
33813,1557369,Test
33814,8921961,Control
33815,9784340,Test
33816,2568838,Test
33817,716233,Control
33818,6839535,Test
33819,5175305,Test
33820,1668721,Control
33821,5675392,Test
33822,50090,Test
33823,4842960,Control
33824,9054250,Control
33825,563572,Test
33826,2124636,Control
33827,110212,Test
33828,3082671,Test
33829,9401788,Test
33830,6445823,Control
33831,2955394,Test
33832,8877173,Test
33833,3931309,Control
33834,3721103,Control
33835,8451346,Control
33836,7182425,Test
33837,8195239,Test
33838,4054841,Test
33839,3085751,Test
33840,70863,Test
33841,6582144,Control
33842,3541284,Test
33843,383373,Test
33844,4825591,Control
33845,3522501,Test
33846,8472231,Control
33847,6160780,Test
33848,3247829,Test
33849,9921452,Test
33850,1754413,Control
33851,5866797,Control
33852,1951290,Control
33853,5884125,Control
33854,9128868,Control
33855,7266650,Test
33856,7412950,Control
33857,643544,Test
33858,1779333,Test
33859,4761102,Control
33860,4631757,Control
33861,4430112,Test
33862,5044143,Control
33863,5692027,Test
33864,6037376,Control
33865,2170303,Test
33866,8669103,Test
33867,3209959,Test
33868,7999087,Control
33869,1000536,Control
33870,8981160,Test
33871,371892,Control
33872,7572090,Test
33873,2352957,Test
33874,6925186,Control
33875,6197214,Control
33876,9016240,Control
33877,748334,Test
33878,9697912,Test
33879,6601486,Test
33880,4884909,Test
33881,116248,Test
33882,3382771,Test
33883,3024744,Control
33884,2957678,Control
33885,7369357,Control
33886,8036648,Control
33887,2002150,Test
33888,5282553,Control
33889,8561891,Control
33890,3179109,Test
33891,6611713,Control
33892,2781011,Control
33893,1923033,Test
33894,7151779,Test
33895,4573220,Control
33896,2482751,Test
33897,7060854,Test
33898,1305393,Control
33899,8231470,Control
33900,4642256,Test
33901,3008682,Test
33902,4458355,Test
33903,3365362,Control
33904,3861475,Control
33905,766317,Test
33906,8729678,Test
33907,4188694,Test
33908,825826,Test
33909,9290245,Control
33910,4652102,Test
33911,1187270,Control
33912,8803535,Test
33913,9438507,Control
33914,5709653,Test
33915,309979,Control
33916,2762360,Control
33917,8505078,Test
33918,9754899,Control
33919,3916407,Control
33920,9008137,Control
33921,221775,Control
33922,5021955,Control
33923,9595203,Test
33924,7884207,Test
33925,2809906,Test
33926,1172623,Test
33927,5368842,Test
33928,9683640,Test
33929,8646247,Test
33930,1613086,Test
33931,3353459,Test
33932,8280306,Test
33933,2224720,Control
33934,5755687,Test
33935,6022010,Control
33936,6504262,Test
33937,8655053,Test
33938,9141212,Control
33939,8634059,Test
33940,1244241,Test
33941,3500596,Test
33942,7826781,Test
33943,5328130,Test
33944,7016024,Control
33945,7026657,Test
33946,2541576,Control
33947,2527174,Control
33948,8276895,Test
33949,9307092,Control
33950,5908749,Test
33951,8841129,Test
33952,9119414,Test
33953,4475466,Test
33954,7867273,Control
33955,5951929,Test
33956,6693627,Test
33957,4165370,Control
33958,8266748,Test
33959,7821417,Test
33960,6922509,Control
33961,2616722,Control
33962,4418568,Control
33963,8137173,Test
33964,8171532,Test
33965,2706190,Control
33966,8457927,Test
33967,3703821,Test
33968,6977934,Control
33969,669361,Control
33970,8529806,Test
33971,9349677,Control
33972,8674375,Control
33973,3103372,Test
33974,7185585,Control
33975,4499602,Control
33976,2454994,Control
33977,9939021,Test
33978,9268677,Control
33979,3628998,Test
